	caseid	turnout12	turnout12b	vote12	percent16	meet	givefut	info	march	sign	give12mo	compromise	ftobama	ftblack	ftwhite	fthisp	ftgay	ftjeb	fttrump	ftcarson	fthrc	ftrubio	ftcruz	ftsanders	ftfiorina	ftpolice	ftfem	fttrans	ftmuslim	ftsci	reg	demcand	repcand	vote16jb	vote16bc	vote16tc	vote16mr	vote16dt	presjob	lazyb	lazyw	lazyh	lazym	violentb	violentw	violenth	violentm	econnow	econ12mo	pid1d	pid2d	pid1r	pid2r	pidstr	pidlean	lcself	lcd	lcr	lchc	lcbo	lcdt	lcmr	lctc	srv_spend	campfin	immig_legal	immig_numb	equalpay	parleave	crimespend	death	terror_worry	terror_12mo	terror_local	relig_bc	relig_bcstr	relig_srv	relig_srvstr	incgap20	isis_troops	syrians_a	syrians_b	pc_a	pc_b	minwage	healthspend	childcare	getahead	ladder	finwell	warm	warmbad	warmcause	warmdo	freetrade	stopwhite	stopblack	forcewhite	forceblack	stop_12mo	arrested_12mo	charged_12mo	jailed_12mo	convict_12mo	famstop_12mo	stop_ever	arrested_ever	charged_ever	jailed_ever	convict_ever	famstop_ever	pk_deficit	pk_sen	pk_spend	birthright_a	birthright_b	femoff_jobs	femoff_ed	femoff_spend	femoff_issues	lpres_pleased	lpres_immig	lpres_la	vaccine	autism	bo_muslim	bo_confid	amer_ident	race_ident	whitework	whitejob	wguilt1	wguilt2	wguilt3	buycott	boycott	skintone_mob	skintone	skin_discrim	africanam10_1	white10_1	hispanic10_1	asianam10_1	nativeam10_1	other10_1	other10_open	birthyr	gender	race	race_other	educ	marstat	speakspanish	employ	employ_t	faminc	faminc2	state	votereg	pid3	pid7	ideo5	newsint	pew_bornagain	pew_churatd	religpew	religpew_t	ever_vs_12mo_rand
275	276.0	1		1.0	90	4	5	5	2	2	2	2	4.0	15.0	100	20.0	1.0	1.0	100.0	25.0	1.0	50.0	7.0	2.0	30.0	90.0	8.0	2.0	1.0	12.0	1	4		3.0	4.0				7	1	5	3	2	1	5	4	1	4	3	2.0	__NA__		__NA__	1.0		5	4	5	4	4	5	4	4	5	4	7	7	1	5	4	1	2.0		4	1	1.0	1	1.0	1	1		7.0		4.0	2	7	7	3	2	3	2	3	2	7	7	5	5	5	5	2.0	2.0	2.0	2.0	2.0	2.0							2	4.0	1		7.0		4.0		4.0	5	1.0		7	4	1	1.0	1	1	2.0	1.0	5.0	5.0	5.0	2	2	99	2.0	5	1.0	5.0	1.0	1.0	2	0.0		1959	1	1	__NA__	1	1	4	6.0	__NA__	2.0	99	13.0	1	2	7.0	3	2	2	6	11.0	__NA__	1
276	277.0	1		2.0	100	4	1	1	1	1	1	2	89.0	69.0	71	70.0	90.0	4.0	1.0	0.0	31.0	2.0	4.0	100.0	3.0	70.0	91.0	85.0	79.0	93.0	1	3	11.0	3.0		3.0			1	4	4	4	4	4	3	4	4	2	1		__NA__	1.0	__NA__	1.0		4	3	7	4	2	6	7	7	7	1	1	2	1	1	3	7	4.0	4.0	4	2	1.0	2	1.0	1	7		2.0	1.0		1	1	1	1	7	7	1	2	1	1	4	1	1	3	5	1.0	2.0	2.0	2.0	2.0	1.0							3	6.0	1		1.0			4.0	4.0	2		5.0	1	6	2	1.0	2	2	5.0	5.0	1.0	3.0	3.0	1	1	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1946	2	1	__NA__	1	1	4	5.0	__NA__	7.0	99	6.0	1	1	1.0	2	1	2	4	2.0	__NA__	1
277	278.0	1		2.0	100	2	1	3	1	2	2	1	93.0	56.0	73	64.0	77.0	16.0	1.0	1.0	71.0	33.0	0.0	84.0	1.0	69.0	76.0	73.0	48.0	96.0	1	3	8.0		1.0	1.0			1	4	4	5	5	4	4	4	4	2	3	1.0	__NA__		__NA__	1.0		2	2	7	2	2	4	6	7	6	1	4	4	1	1	2	5		4.0	4	2	1.0	2	1.0	1	5		3.0		3.0	1	2	3	2	5	6	1	2	3	1	4	2	4	3	4							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1	7.0		3.0		4.0		3	4.0		1	6	2	1.0	1	2	1.0	4.0	4.0	4.0	3.0	1	1	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1977	2	1	__NA__	4	1	4	7.0	__NA__	8.0	99	51.0	1	1	1.0	2	1	2	6		__NA__	2
278	279.0	1		3.0	100	1	3	2	2	1	1	2	0.0	55.0	55	22.0	31.0	2.0	99.0	75.0	1.0	25.0	81.0	2.0	51.0	70.0	6.0	21.0	1.0	15.0	1	5					3.0	2.0	7	2	4	2	5	1	4	1	1	5	5		__NA__	4.0	tea party		1.0	7	1	2	1	1	4	2	7	1	1	5	7	4	7	1	1	1.0	1.0	2	1	1.0	1	1.0	1	7	7.0		4.0		4	5	6	1	7	7	2	3	2	7	4	3	3	3	3							1.0	1.0	1.0	1.0	1.0	1.0	1	2.0	3	1.0				2.0	1.0	5		1.0	1	6	1	3.0	1	2						2	1	99	2.0	3	0.0	0.0	0.0	0.0	0	10.0	American	1958	1	7	__NA__	1	3	4	1.0	__NA__	4.0	99	42.0	1	4	5.0	5	1	2	5	11.0	__NA__	2
279	280.0	1		1.0	100	4	5	5	2	2	2	1	5.0	63.0	83	36.0	15.0	60.0	72.0	16.0	6.0	62.0	5.0	6.0	37.0	50.0	22.0	15.0	5.0	56.0	1	5	1.0		4.0		2.0		7	4	4	4	4	3	4	4	3	4	3		__NA__	3.0	__NA__		3.0	4	1	6	1	1	4	5	7	4	2	2	6	3	4	4	4		4.0	2	1	1.0	2	3.0	1	4		7.0	3.0		1	4	4	2	4	6	1	2	2	4	3	4	4	3	3							1.0	2.0	2.0	2.0	2.0	2.0	1	6.0	4		3.0	4.0	4.0			3		5.0	2	4	2	1.0	2	3	3.0	4.0	5.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1956	1	1	__NA__	2	1	4	1.0	__NA__	10.0	99	36.0	1	3	4.0	3	1	2	2	2.0	__NA__	2
280	281.0	2			50	5	5	5	2	2	2	1	0.0	89.0	89	75.0	91.0	0.0	100.0	90.0	0.0	51.0	50.0	51.0	67.0	77.0	70.0	78.0	40.0	89.0	2	5				3.0	3.0		7	4	4	5	5	3	3	2	1	3	3	4.0	vote for who I want		__NA__		3.0	4	1	1	1	1	3	2	2	4	2	4	7	1	2	3	1		2.0	5	2	1.0	2	1.0	2	5		7.0		4.0	1	1	1	2	6	6	2	2	3	2	4	3	3	3	4							2.0	2.0	2.0	2.0	2.0	1.0	1	2.0	1		3.0	3.0		4.0		5		1.0	2	5	1	2.0	1	1	1.0	2.0	5.0	5.0	5.0	2	2	99	1.0	4	0.0	10.0	0.0	0.0	0	0.0		1952	2	1	__NA__	3	1	4	6.0	__NA__	4.0	99	4.0	2	4	4.0	3	2	2	6	1.0	Christian	2
281	282.0	1		3.0	100	4	5	4	2	2	2	2	43.0	72.0	71	63.0	80.0	30.0	94.0	51.0	51.0	47.0	49.0	16.0	41.0	63.0	53.0	72.0	22.0	86.0	1	5		3.0	2.0				6	5	5	5	5	4	4	4	3	2	3	2.0	__NA__		__NA__	1.0		4	4	4	4	4	4	4	4	4	2	3	6	1	1	3	2		4.0	4	2	1.0	1	1.0	2	3		7.0		4.0	2	3	3	2	5	5	1	2	3	4	5	4	4	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	2		7.0	5.0		4.0		5		1.0	1	4	1	3.0	1	1	3.0	4.0	5.0	5.0	5.0	2	2	2	99.0	4	5.0	5.0	0.0	0.0	0	0.0		1955	2	1	__NA__	3	1	4	5.0	__NA__	11.0	99	47.0	1	2	7.0	3	2	2	4	1.0	__NA__	1
282	283.0	1		2.0	99	2	2	2	1	2	1	2	97.0	95.0	75	98.0	100.0	1.0	1.0	1.0	88.0	2.0	1.0	86.0	2.0	13.0	99.0	53.0	92.0	99.0	1	1	11.0			1.0		1.0	1	3	3	5	5	3	3	5	5	1	2		__NA__	1.0	__NA__	1.0		1	3	7	2	2	7	7	7	5	1	2	3	1	1	4	7		5.0	5	2	1.0	2	1.0	1	7	1.0			1.0	1	1	1	2	7	7	1	2	1	1	5	2	5	2	5	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4	7.0				4.0	3.0	1		5.0	1	6	2	1.0	5	5	5.0	5.0	2.0	2.0	1.0	1	1	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0	0	1949	1	1	__NA__	6	3	4	1.0	__NA__	4.0	99	27.0	1	1	1.0	1	1	2	4	1.0	__NA__	1
283	284.0	1		2.0	80	5	5	5	2	2	2	1	90.0	100.0	50	62.0	28.0	45.0	19.0	55.0	91.0	29.0	4.0	74.0	29.0	59.0	16.0	48.0	30.0	93.0	1	1	2.0	1.0				1.0	2	3	2	3	4	3	1	3	2	2	4		__NA__	1.0	__NA__	2.0		4	4	7	4	4	7	7	7	4	7	3	6	3	6	3	2	2.0		4	2	1.0	1	1.0	1	2		5.0	4.0		1	2	3	2	7	6	1	2	1	2	5	2	4	2	3							1.0	1.0	1.0	2.0	1.0	1.0	1	2.0	4		6.0		4.0	3.0		4	1.0		1	6	2	2.0	1	1						2	2	99	8.0	2	10.0	0.0	0.0	0.0	0	0.0		1954	1	2	__NA__	3	5	4	6.0	__NA__	2.0	99	48.0	1	1	2.0	3	1	2	5	1.0	__NA__	2
284	285.0	1		1.0	100	4	5	5	2	1	2	1	6.0	50.0	50	50.0	50.0	10.0	100.0	70.0	6.0	61.0	31.0	69.0	29.0	29.0	31.0	11.0	5.0	50.0	1	3			2.0			2.0	7	3	3	3	2	1	3	3	1	5	3	2.0	__NA__		__NA__	1.0		6	2	6	1	1	6	5	5	5	2	4	5	3	2	1	1	2.0	2.0	3	1	2.0	1	1.0	1	7	7.0		4.0		1	1	1	1	6	6	2	3	2	3	1	3	4	5	5	2.0	2.0	2.0	2.0	2.0	2.0							1	4.0	3	1.0			4.0		4.0	5		3.0	6	1	2	4.0	1	2	4.0	4.0	5.0	5.0	5.0	2	2	99	3.0	5	0.0	10.0	0.0	0.0	0	0.0		1951	1	1	__NA__	1	3	4	5.0	__NA__	2.0	99	36.0	1	2	7.0	4	2	2	6	11.0	__NA__	1
285	286.0	1		1.0	100	5	5	5	2	2	2	1	14.0	71.0	75	47.0	65.0	53.0	8.0	44.0	18.0	65.0	62.0	18.0	50.0	75.0	13.0	32.0	0.0	31.0	1	5	8.0	3.0			2.0		6	5	5	5	5	4	4	4	1	3	3		__NA__	3.0	__NA__		3.0	4	2	5	1	1	6	6	5	2	2	4	3	2	1	1	2	1.0	3.0	3	1	1.0	1	1.0	1	4	7.0		4.0		1	3	3	2	5	4	2	3	1	4	4	3	4	3	3	2.0	2.0	2.0	2.0	2.0	1.0							1	4.0	3		5.0		4.0	4.0		3		3.0	1	5	2	3.0	1	3	4.0	4.0	3.0	3.0	3.0	2	2	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1956	2	1	__NA__	2	1	4	1.0	__NA__	11.0	99	42.0	1	3	4.0	3	2	2	4	2.0	__NA__	1
286	287.0	1		2.0	85	5	2	5	2	2	1	1	44.0	100.0	100	100.0	60.0	74.0	24.0	53.0	100.0	39.0	65.0	76.0	49.0	72.0	51.0	65.0	100.0	66.0	1	1	1.0	1.0				1.0	3	5	5	5	5	5	5	5	5	2	3		__NA__	1.0	__NA__	1.0		5	3	6	4	3	4	5	6	5	3	2	3	1	1	2	2	4.0	4.0	5	2	1.0	1	1.0	1	2	2.0		1.0		1	2	2	3	2	3	1	3	3	2	1	2	4	2	4	2.0	2.0	2.0	2.0	2.0	1.0							1	6.0	1		7.0	3.0		2.0		4	4.0		2	4	2	3.0	2	2						2	1	3	99.0	3	6.0	1.0	0.0	0.0	3	0.0		1961	1	2	__NA__	3	1	4	5.0	__NA__	3.0	99	39.0	1	1	1.0	4	2	1	5	1.0	__NA__	1
287	288.0	1		2.0	100	2	3	2	2	2	2	1	56.0	75.0	80	70.0	41.0	60.0	31.0	80.0	30.0	91.0	11.0	74.0	69.0	80.0	61.0	60.0	71.0	54.0	1	2	3.0			2.0	2.0		4	4	4	5	5	3	4	5	4	4	2		__NA__	1.0	__NA__	2.0		4	2	6	1	1	6	5	7	4	2	4	3	1	5	4	7	5.0	3.0	5	1	2.0	1	2.0	3	5		3.0		3.0	2	4	5	3	2	3	1	3	3	3	5	3	3	2	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	3		3.0		4.0	3.0		3		5.0	1	6	2	3.0	2	3	5.0	4.0	5.0	5.0	5.0	2	1	99	3.0	3	0.0	10.0	0.0	0.0	0	0.0		1943	2	1	__NA__	6	1	4	5.0	__NA__	11.0	99	10.0	1	1	2.0	3	1	1	1	1.0	__NA__	1
288	289.0	2			90	5	5	5	2	2	2	1	26.0	46.0	47	11.0	73.0	21.0	48.0	24.0	3.0		6.0	49.0	3.0	78.0	54.0	16.0	3.0		1	3		3.0				2.0	6	2	4	4	4	2	5	5	2	4	4		__NA__	3.0	__NA__		3.0	5	1	5	1	1	4	4	5	2	2	3	5	1	2	3	1	3.0	4.0	4	1	2.0	1	2.0	1	6	7.0			4.0	1	6	3	1	7	7	1	3	3	6	4	2	4	3	3							2.0	2.0	2.0	2.0	2.0	2.0	1	6.0	4	1.0			4.0	4.0		5	1.0		2	2	1	3.0	2	2	2.0	4.0	5.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1961	2	1	__NA__	2	5	4	2.0	__NA__	3.0	99	42.0	1	3	4.0	4	2	1	5	11.0	__NA__	2
289	290.0	1		2.0	100	5	5	4	2	2	2	1	10.0	47.0	70	50.0	50.0	31.0	86.0	50.0	41.0	50.0	20.0	40.0	41.0	95.0	21.0	50.0	50.0	80.0	1	5		1.0			3.0		7	4	4	3	5	2	3	1	2	4	3		__NA__	1.0	__NA__	2.0		4	3	4	5	3	7	4	5	4	4	4	5	1	6	2	1	2.0	2.0	3	1	1.0	1	2.0	1	7		4.0		3.0	1	3	6	1	7	5	2	3	3	5	6	4	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4		4.0	5.0		5.0		5		2.0	5	4	1	3.0	1	3	2.0	3.0	5.0	5.0	5.0	2	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1940	2	1	__NA__	2	3	4	5.0	__NA__	2.0	99	42.0	1	1	2.0	3	2	2	6	2.0	__NA__	1
290	291.0	2			0	4	5	5	2	2	2	1	51.0	55.0	53	55.0	53.0	54.0	55.0	60.0	65.0	60.0	53.0	57.0	58.0	58.0	54.0	56.0	59.0	52.0	2	1	11.0		1.0		1.0		2	3	3	3	3	3	3	3	3	3	2	1.0	__NA__		__NA__	1.0		7	7	1	7	7	1	1	3	4	4	4	2	4	4	4	4		4.0	4	2	2.0	1	1.0	1	4	4.0		1.0		1	2	2	2	6	4	1	2	3	2	3	1	4	2	4							1.0	1.0	2.0	2.0	2.0	1.0	2	30.0	3		2.0			4.0	4.0	3		3.0	2	4	1	4.0	3	1						2	2	2	99.0	1	1.0	2.0	4.0	1.0	1	1.0		1986	1	3	__NA__	3	5	2	8.0	__NA__	1.0	99	6.0	2	1	1.0	4	7	2	4	2.0	__NA__	2
291	292.0	1		1.0	100	5	5	5	2	2	2	2	25.0	87.0	99	100.0	85.0	92.0	98.0	69.0	52.0	99.0	86.0	36.0	64.0	100.0	80.0	80.0	82.0	96.0	1	5			2.0		2.0		7	4	4	2	4	2	5	4	4	3	3		__NA__	2.0	__NA__	1.0		6	1	6	1	1	5	5	5	4	4	2	4	4	4	4	1		5.0	5	1	2.0	1	2.0	1	1		1.0	1.0		1	4	4	5	3	3	1	2	1	1	1	2	4	2	4	2.0	2.0	2.0	2.0	2.0	2.0							2	6.0	1	4.0			4.0		4.0	2		5.0	1	5	2	2.0	2	2						2	2	99	2.0	5	2.0	2.0	2.0	2.0	2	0.0		1980	1	3	__NA__	2	5	3	2.0	__NA__	97.0	99	12.0	1	2	7.0	4	1	2	4	2.0	__NA__	1
292	293.0	1		2.0	100	4	3	4	2	1	2	1	88.0	76.0	52	81.0	87.0	4.0	0.0	4.0	70.0	8.0	2.0	75.0		67.0	71.0	71.0	61.0	68.0	1	3	3.0				1.0	1.0	2	4	3	3	4	2	2	2	2	3	3		__NA__	1.0	__NA__	1.0		3	2	5	2	3	7	7	7	4	4	2	3	1	2	2	6	3.0		4	2	1.0	2	2.0	1	4		2.0	3.0		1	2	2	2	5	5	1	2	1	2	4	2	5	2	4							1.0	2.0	2.0	2.0	2.0	2.0	1	6.0	2	7.0			4.0		4.0	2	3.0		1	5	2	1.0	2	3	4.0	3.0	4.0	5.0	3.0	1	1	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1947	2	1	__NA__	5	3	4	2.0	__NA__	3.0	99	29.0	1	1	1.0	3	2	2	1	2.0	__NA__	2
293	294.0	2			0	5	5	5	2	2	2	2	68.0	91.0	90	80.0	71.0	64.0	54.0	68.0	69.0	67.0	61.0	59.0	49.0	81.0	59.0	49.0	50.0	75.0	1	5	11.0	4.0	4.0				4	5	5	5	5	5	5	5	5	4	3		__NA__	3.0	__NA__		3.0	6	4	4	4	4	4	4	4	997	4	3	5	2	3	4	3		4.0	4	2	2.0	2	2.0	2	4		4.0	2.0		1	3	2	2	3	3	2	2	3	4	4	4	4	2	2							2.0	2.0	2.0	2.0	2.0	2.0	1	6.0	4		4.0		4.0	4.0		3	4.0		2	5	2	5.0	2	2	2.0	5.0	5.0	5.0	4.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0	0	1965	2	1	__NA__	2	1	4	1.0	__NA__	2.0	99	36.0	1	3	8.0	4	3	2	6	11.0	__NA__	2
294	295.0	1		1.0	100	4	5	5	2	1	2	1	0.0	41.0	85	61.0	52.0	61.0	99.0	99.0	0.0	98.0	94.0	32.0	58.0	70.0		51.0	3.0	89.0	1	5		2.0		2.0			7	2	4	5	1	2	4	3	1	4	4	3.0	__NA__		__NA__		1.0	5	1	6	1	1	6	5	6	4	3	3	4	4	3	2	1	2.0	3.0	3	1	2.0	1	2.0	3	4	7.0		4.0		3	4	4	3	5	4	2	1	3	5	3	3	3	3	3							1.0	1.0	2.0	2.0	1.0	1.0	1	8.0	3		7.0	3.0	4.0			2		5.0	1	6	1	5.0	1	2	1.0	3.0	5.0	5.0	5.0	2	2	99	4.0	4	0.0		0.0	0.0	0	1.0	italian	1954	1	1	__NA__	2	1	4	4.0	__NA__	3.0	99	39.0	1	3	5.0	4	2	2	4	2.0	__NA__	2
295	296.0	1		1.0	99	5	4	3	2	2	2	1	4.0	93.0	85	87.0	1.0	71.0	87.0	81.0	2.0	80.0	91.0	20.0	86.0	81.0	53.0	0.0	46.0	54.0	1	5	4.0		2.0		2.0		7	5	5	5	5	5	5	5	4	3	3		__NA__	3.0	__NA__		1.0	7	1	5	2	1	4	6	6	2	4	2	2	1	7	3	7		3.0	4	1	1.0	1	1.0	2	4	3.0		4.0		3	4	6	4	5	5	1	3	2	6	3	3	3	2	2	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1		1.0			3.0	3.0	2	1.0		2	5	2	5.0	2	1	3.0	1.0	5.0	5.0	4.0	1	1	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1961	2	1	__NA__	5	1	4		__NA__	3.0	99	41.0	1	3	5.0	5	2	1	1	1.0	__NA__	1
296	297.0	1		2.0	100	5	5	5	2	1	2	1	88.0	86.0	87	82.0	85.0	23.0	5.0	2.0	98.0	30.0	2.0	97.0	0.0	93.0	73.0	83.0	84.0	96.0	1	1	10.0		1.0		1.0		2	4	4	4	4	4	4	4	4	3	3	1.0	__NA__		__NA__	1.0		2	2	5	3	3	4	6	7	4	1	1	4	1	2	3	3	3.0	3.0	5	2	1.0	2	2.0	1	7		2.0		3.0	1	3	3	2	5	6	1	2	1	1	2	3	4	3	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	3		1.0	4.0			4.0	2	5.0		1	5	2	1.0	1	3	5.0	4.0	4.0	5.0	4.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1951	2	1	__NA__	2	1	4	5.0	__NA__	6.0	99	21.0	1	1	1.0	2	1	2	6	11.0	__NA__	1
297	298.0	1		1.0	100	5	5	5	2	2	2	2	0.0	50.0	50	51.0	50.0	72.0	76.0	0.0	0.0	50.0	50.0	2.0	49.0	100.0	50.0	0.0	49.0	50.0	1	5		2.0		3.0			7	5	5	5	5	5	5	5	5	3	2	2.0	__NA__		__NA__	2.0		6	1	5	1	1	5	4	4	4	7	7	7	1	1	3	1		1.0	4	1	1.0	1	1.0	1	4		7.0	4.0		2	4	1	1	7	7	2	2	2	7	6	3	4	4	4							2.0	2.0	2.0	2.0	2.0	2.0	1	4.0	4		4.0		4.0	4.0		1	5.0		4	2	1	3.0	1	1	1.0	1.0	5.0	5.0	5.0	2	2	99	2.0	5	0.0		0.0	0.0	1	0.0		1965	1	1	__NA__	1	1	4	6.0	__NA__	4.0	99	29.0	1	2	6.0	4	3	1	5	1.0	__NA__	2
298	299.0	1		2.0	100	3	4	4	2	2	1	1	81.0	71.0	70	71.0	70.0	1.0	0.0	0.0	52.0	0.0	0.0	84.0	0.0	6.0	92.0	70.0	69.0	100.0	1	3	11.0			1.0	1.0		2	4	4	4	4	4	3	4	4	2	4	1.0	__NA__		__NA__	1.0		1	3	7	4	3	7	7	7	7	1	2	4	1	1	6	6	5.0		5	2	1.0	2	2.0	1	7	2.0		1.0		1	1	1	2	7	7	1	2	1	1	7	2	5	2	5	2.0	2.0	2.0	2.0	2.0	2.0							2	6.0	1		1.0			4.0	4.0	1	5.0		2	2	2	1.0	4	4	1.0	5.0	4.0	4.0	4.0	1	1	99	3.0	5	0.0		0.0	0.0	1	0.0		1950	2	1	__NA__	3	3	4	1.0	__NA__	6.0	99	53.0	1	1	1.0	1	1	2	6	11.0	__NA__	1
299	300.0	1		1.0	100	4	4	3	1	1	2	1	0.0	50.0	64	89.0	87.0	20.0	100.0	100.0	0.0	50.0	100.0	1.0	100.0	92.0	1.0	92.0	31.0	52.0	1	5	8.0		2.0		3.0		7	1	4	5	4	1	3	3	4	4	3		__NA__	3.0	__NA__		1.0	7	1	3	1	1	4	5	5	3	4	2	7	1	1	5	1	3.0		5	1	1.0	1	1.0	2	1		7.0	4.0		3	2	3	3	3	5	2	3	2	7	5	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4		7.0			4.0	4.0	3		5.0	5	3	1	1.0	1	4	4.0	3.0	5.0	5.0	5.0	1	1	1	99.0	4	1.0	2.0	3.0	3.0	1	0.0		1964	2	1	__NA__	4	3	4	6.0	__NA__	3.0	99	48.0	1	3	5.0	5	1	1	6	1.0	__NA__	1
300	301.0	1		2.0	100	5	5	5	2	1	2	1	70.0	67.0	77	99.0	89.0	23.0	7.0	6.0	85.0	31.0	11.0	96.0	13.0	100.0	70.0	84.0	71.0	99.0	1	3	7.0	1.0		1.0			2	2	2	4	1	3	3	3	1	1	1		__NA__	1.0	__NA__	1.0		2	2	5	4	3	4	4	7	5	4	4	7	1	1	4	2		4.0	4	1	1.0	2	2.0	1	7	7.0		4.0		1	7	6	4	3	3	1	3	2	4	1	3	4	3	3							2.0	2.0	2.0	2.0	2.0	2.0	1	4.0	4		2.0	4.0			4.0	2		5.0	1	5	2	3.0	1	1						2	2	99	2.0	4	0.0	0.0	5.0	0.0	3	2.0	spainish	1943	2	3	__NA__	2	1	2	5.0	__NA__	5.0	99	48.0	1	1	1.0	3	1	2	4	2.0	__NA__	2
301	302.0	1		3.0	100	5	5	5	2	2	2	1	53.0	50.0	54	50.0	51.0	51.0	54.0	47.0	52.0	50.0	54.0	50.0	53.0	51.0	47.0	50.0	51.0	56.0	1	1	11.0		1.0	1.0			4	2	2	3	2	2	2	2	2	3	3		__NA__	2.0	__NA__	2.0		4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3.0		3	2	2.0	2	3.0	3	4	4.0			2.0	1	1	2	2	4	4	1	2	2	4	4	3	5	2	4	2.0	2.0	2.0	2.0	2.0	2.0							2	8.0	4	4.0			4.0	4.0		1		3.0	1	4	1	3.0	3	3						2	2	2	99.0	5	0.0	3.0	7.0	0.0	0	0.0		1969	2	3	__NA__	3	1	2	1.0	__NA__		99	6.0	1	2	6.0	3	3	2	5	2.0	__NA__	1
302	303.0	1		1.0	100	1	5	4	2	2	2	2	1.0	48.0	69	62.0	47.0	49.0	73.0	75.0	1.0	100.0	99.0	38.0	61.0	87.0	50.0	16.0	3.0	70.0	1	5	8.0	2.0				2.0	7	3	4	4	3	1	3	1	1	4	2	2.0	__NA__		__NA__	2.0		6	2	5	1	1	5	6	6	2	4	2	5	4	1	4	1		2.0	4	1	2.0	1	1.0	2	3		7.0		4.0	2	6	6	3	4	4	1	3	3	4	4	3	4	3	5							2.0	2.0	2.0	2.0	2.0	2.0	2	2.0	3	7.0			4.0	4.0		4	3.0		1	3	1	1.0	1	2	5.0	1.0	5.0	5.0	5.0	2	2	4	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1943	2	1	__NA__	3	1	4	7.0	__NA__	5.0	99	17.0	1	2	6.0	4	1	2	2	2.0	__NA__	2
303	304.0	1		1.0	100	1	3	3	1	1	2	2	0.0	39.0	57	37.0	7.0	20.0	90.0	40.0	2.0	34.0	47.0	4.0	27.0	41.0	14.0	0.0	48.0	51.0	1	5					3.0	2.0	7	4	5	5	5	4	4	4	4	3	3		__NA__	2.0	__NA__	2.0		5	2	6	1	1	5	5	5	4	4	4	5	1	1	1	2	3.0		3	2	3.0	1	1.0	1	1	7.0		4.0		1	4	3	3	5	3	1	2	1	2	4	3	3	3	3							1.0	1.0	1.0	1.0	1.0	1.0	1	4.0	4		7.0			3.0	3.0	5		1.0	3	3	1	5.0	1	1	1.0	1.0	5.0	5.0	5.0	2	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1957	2	1	__NA__	5	3	4	1.0	__NA__	11.0	99	47.0	1	2	7.0	4	2	2	2	1.0	__NA__	2
304	305.0	1		2.0	100	4	5	5	2	2	2	1	68.0	100.0	100	100.0	81.0	6.0	6.0	8.0	20.0	22.0	19.0	6.0	5.0	16.0	19.0	74.0	5.0	84.0	1	5	11.0		1.0			1.0	4	5	5	5	3	1	5	5	1	3	3	1.0	__NA__		__NA__	2.0		4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4		1.0	1	2	3.0	2	2.0	1	1		7.0		1.0	1	7	7	1	4	4	2	3	3	4	4	5	5	5	5							1.0	2.0	2.0	2.0	2.0	1.0	2	8.0	1		4.0	4.0			4.0	4		1.0	4	3	1	3.0	1	1	5.0	5.0	3.0	3.0	3.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1961	2	1	__NA__	2	1	4	6.0	__NA__	2.0	99	29.0	1	1	2.0	6	2	1	2	1.0	__NA__	2
305	306.0	1		2.0	100	5	5	4	2	2	2	2	99.0	98.0	99	94.0	98.0	4.0	0.0		97.0	1.0	2.0	97.0	1.0	43.0	99.0	97.0	80.0	97.0	1	1	11.0	1.0			1.0		2	5	5	5	5	5	5	5	5	3	2	1.0	__NA__		__NA__	1.0		1	2	7	2	1	7	7	7	7	4	1	4	1	1	1	7	2.0		3	2	1.0	2	1.0	1	3		1.0	1.0		1	2	1	3	5	5	1	2	1	1	4	2	5	2	5							2.0	2.0	2.0	2.0	2.0	2.0	1	6.0	2		4.0			3.0	3.0	3	3.0		1	4	2	1.0	2	2	2.0	3.0	2.0	3.0	3.0	2	1	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1945	2	1	__NA__	5	1	4	5.0	__NA__	97.0	99	17.0	1	1	1.0	1	2	2	4	5.0	__NA__	2
